Old_SampleID	dataset	genus_sp	subspecies	common_name	uniqueid	site	site_code	country	country_zoo	captivity_status	captivity_status_ext	amplicon	sample	Description	X.SampleID
CS.182	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS182	Control	UMN	USA	USA	industrialized_human	industrialized_human	16s	we.hum.UMN.CS182	industrialized_human	we.hum.UMN.CS182.16s
CS.187	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS187	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS187	industrialized_human	we.hum.UMN.CS187.16s
CS.206	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS206	Hmong2nd	UMN	USA	USA	industrialized_human	industrialized_human2nd	16s	we.hum.UMN.CS206	industrialized_human	we.hum.UMN.CS206.16s
CS.208	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS208	Hmong2nd	UMN	USA	USA	industrialized_human	industrialized_human2nd	16s	we.hum.UMN.CS208	industrialized_human	we.hum.UMN.CS208.16s
CS.214	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS214	Control	UMN	USA	USA	industrialized_human	industrialized_human	16s	we.hum.UMN.CS214	industrialized_human	we.hum.UMN.CS214.16s
CS.215	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS215	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS215	industrialized_human	we.hum.UMN.CS215.16s
CS.228	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS228	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS228	industrialized_human	we.hum.UMN.CS228.16s
CS.229	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS229	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS229	industrialized_human	we.hum.UMN.CS229.16s
CS.231	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS231	Hmong2nd	UMN	USA	USA	industrialized_human	industrialized_human2nd	16s	we.hum.UMN.CS231	industrialized_human	we.hum.UMN.CS231.16s
CS.232	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS232	Hmong2nd	UMN	USA	USA	industrialized_human	industrialized_human2nd	16s	we.hum.UMN.CS232	industrialized_human	we.hum.UMN.CS232.16s
CS.234	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS234	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS234	industrialized_human	we.hum.UMN.CS234.16s
CS.248	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS248	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS248	industrialized_human	we.hum.UMN.CS248.16s
CS.254	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS254	Control	UMN	USA	USA	industrialized_human	industrialized_human	16s	we.hum.UMN.CS254	industrialized_human	we.hum.UMN.CS254.16s
CS.270	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS270	Control	UMN	USA	USA	industrialized_human	industrialized_human	16s	we.hum.UMN.CS270	industrialized_human	we.hum.UMN.CS270.16s
CS.284	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS284	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS284	industrialized_human	we.hum.UMN.CS284.16s
CS.285	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS285	Hmong2nd	UMN	USA	USA	industrialized_human	industrialized_human2nd	16s	we.hum.UMN.CS285	industrialized_human	we.hum.UMN.CS285.16s
CS.288	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS288	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS288	industrialized_human	we.hum.UMN.CS288.16s
CS.307	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS307	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS307	industrialized_human	we.hum.UMN.CS307.16s
CS.312	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS312	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS312	industrialized_human	we.hum.UMN.CS312.16s
CS.330	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS330	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS330	industrialized_human	we.hum.UMN.CS330.16s
CS.344	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS344	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS344	industrialized_human	we.hum.UMN.CS344.16s
CS.347.0	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS3470	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS3470	industrialized_human	we.hum.UMN.CS3470.16s
CS.348	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS348	Control	UMN	USA	USA	industrialized_human	industrialized_human	16s	we.hum.UMN.CS348	industrialized_human	we.hum.UMN.CS348.16s
CS.359	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS359	Control	UMN	USA	USA	industrialized_human	industrialized_human	16s	we.hum.UMN.CS359	industrialized_human	we.hum.UMN.CS359.16s
CS.363	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS363	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS363	industrialized_human	we.hum.UMN.CS363.16s
CS.364	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS364	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS364	industrialized_human	we.hum.UMN.CS364.16s
CS.372	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS372	Control	UMN	USA	USA	industrialized_human	industrialized_human	16s	we.hum.UMN.CS372	industrialized_human	we.hum.UMN.CS372.16s
CS.373	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS373	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS373	industrialized_human	we.hum.UMN.CS373.16s
CS.385	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS385	Control	UMN	USA	USA	industrialized_human	industrialized_human	16s	we.hum.UMN.CS385	industrialized_human	we.hum.UMN.CS385.16s
CS.387	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS387	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS387	industrialized_human	we.hum.UMN.CS387.16s
CS.389	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS389	Control	UMN	USA	USA	industrialized_human	industrialized_human	16s	we.hum.UMN.CS389	industrialized_human	we.hum.UMN.CS389.16s
T.CS.005	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS005	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS005	non_industrialized_human	nw.hum.Thai.TCS005.16s
T.CS.012	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS012	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS012	non_industrialized_human	nw.hum.Thai.TCS012.16s
T.CS.016	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS016	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS016	non_industrialized_human	nw.hum.Thai.TCS016.16s
T.CS.017	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS017	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS017	non_industrialized_human	nw.hum.Thai.TCS017.16s
T.CS.019	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS019	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS019	non_industrialized_human	nw.hum.Thai.TCS019.16s
T.CS.024	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS024	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS024	non_industrialized_human	nw.hum.Thai.TCS024.16s
T.CS.025	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS025	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS025	non_industrialized_human	nw.hum.Thai.TCS025.16s
T.CS.026	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS026	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS026	non_industrialized_human	nw.hum.Thai.TCS026.16s
T.CS.027	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS027	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS027	non_industrialized_human	nw.hum.Thai.TCS027.16s
T.CS.028	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS028	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS028	non_industrialized_human	nw.hum.Thai.TCS028.16s
T.CS.033	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS033	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS033	non_industrialized_human	nw.hum.Thai.TCS033.16s
T.CS.034	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS034	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS034	non_industrialized_human	nw.hum.Thai.TCS034.16s
T.CS.035	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS035	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS035	non_industrialized_human	nw.hum.Thai.TCS035.16s
T.CS.037	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS037	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS037	non_industrialized_human	nw.hum.Thai.TCS037.16s
T.CS.038	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS038	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS038	non_industrialized_human	nw.hum.Thai.TCS038.16s
T.CS.039	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS039	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS039	non_industrialized_human	nw.hum.Thai.TCS039.16s
T.CS.044	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS044	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS044	non_industrialized_human	nw.hum.Thai.TCS044.16s
T.CS.046	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS046	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS046	non_industrialized_human	nw.hum.Thai.TCS046.16s
T.CS.048	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS048	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS048	non_industrialized_human	nw.hum.Thai.TCS048.16s
T.CS.052	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS052	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS052	non_industrialized_human	nw.hum.Thai.TCS052.16s
T.CS.058	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS058	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS058	non_industrialized_human	nw.hum.Thai.TCS058.16s
T.CS.062	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS062	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS062	non_industrialized_human	nw.hum.Thai.TCS062.16s
T.CS.066	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS066	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS066	non_industrialized_human	nw.hum.Thai.TCS066.16s
T.CS.072	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS072	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS072	non_industrialized_human	nw.hum.Thai.TCS072.16s
T.CS.074	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS074	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS074	non_industrialized_human	nw.hum.Thai.TCS074.16s
T.CS.076	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS076	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS076	non_industrialized_human	nw.hum.Thai.TCS076.16s
T.CS.079	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS079	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS079	non_industrialized_human	nw.hum.Thai.TCS079.16s
T.CS.080	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS080	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS080	non_industrialized_human	nw.hum.Thai.TCS080.16s
T.CS.082	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS082	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS082	non_industrialized_human	nw.hum.Thai.TCS082.16s
T.CS.085	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS085	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS085	non_industrialized_human	nw.hum.Thai.TCS085.16s
TFS.020	vangay_2018	Homo_sapiens	Homo_sapiens	human	TFS020	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TFS020	non_industrialized_human	nw.hum.Thai.TFS020.16s
TFS.024	vangay_2018	Homo_sapiens	Homo_sapiens	human	TFS024	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TFS024	non_industrialized_human	nw.hum.Thai.TFS024.16s
TFS.026	vangay_2018	Homo_sapiens	Homo_sapiens	human	TFS026	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TFS026	non_industrialized_human	nw.hum.Thai.TFS026.16s
TFS.028	vangay_2018	Homo_sapiens	Homo_sapiens	human	TFS028	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TFS028	non_industrialized_human	nw.hum.Thai.TFS028.16s
SRR5760852	smits_2017	Homo_sapiens	Homo_sapiens	human	329	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.329	non_industrialized_human	nw.hu.HADZA.329.16s
SRR5760857	smits_2017	Homo_sapiens	Homo_sapiens	human	283	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.283	non_industrialized_human	nw.hu.HADZA.283.16s
SRR5760860	smits_2017	Homo_sapiens	Homo_sapiens	human	276	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.276	non_industrialized_human	nw.hu.HADZA.276.16s
SRR5760863	smits_2017	Homo_sapiens	Homo_sapiens	human	392	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.392	non_industrialized_human	nw.hu.HADZA.392.16s
SRR5760864	smits_2017	Homo_sapiens	Homo_sapiens	human	3128	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3128	non_industrialized_human	nw.hu.HADZA.3128.16s
SRR5760869	smits_2017	Homo_sapiens	Homo_sapiens	human	3124	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3124	non_industrialized_human	nw.hu.HADZA.3124.16s
SRR5760870	smits_2017	Homo_sapiens	Homo_sapiens	human	436	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.436	non_industrialized_human	nw.hu.HADZA.436.16s
SRR5760873	smits_2017	Homo_sapiens	Homo_sapiens	human	230	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.230	non_industrialized_human	nw.hu.HADZA.230.16s
SRR5760874	smits_2017	Homo_sapiens	Homo_sapiens	human	883	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.883	non_industrialized_human	nw.hu.HADZA.883.16s
SRR5760880	smits_2017	Homo_sapiens	Homo_sapiens	human	3201	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3201	non_industrialized_human	nw.hu.HADZA.3201.16s
SRR5760882	smits_2017	Homo_sapiens	Homo_sapiens	human	3205	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3205	non_industrialized_human	nw.hu.HADZA.3205.16s
SRR5760886	smits_2017	Homo_sapiens	Homo_sapiens	human	357	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.357	non_industrialized_human	nw.hu.HADZA.357.16s
SRR5760888	smits_2017	Homo_sapiens	Homo_sapiens	human	355	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.355	non_industrialized_human	nw.hu.HADZA.355.16s
SRR5760889	smits_2017	Homo_sapiens	Homo_sapiens	human	356	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.356	non_industrialized_human	nw.hu.HADZA.356.16s
SRR5760891	smits_2017	Homo_sapiens	Homo_sapiens	human	354	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.354	non_industrialized_human	nw.hu.HADZA.354.16s
SRR5760892	smits_2017	Homo_sapiens	Homo_sapiens	human	362	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.362	non_industrialized_human	nw.hu.HADZA.362.16s
SRR5760902	smits_2017	Homo_sapiens	Homo_sapiens	human	3288	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3288	non_industrialized_human	nw.hu.HADZA.3288.16s
SRR5760903	smits_2017	Homo_sapiens	Homo_sapiens	human	3286	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3286	non_industrialized_human	nw.hu.HADZA.3286.16s
SRR5760908	smits_2017	Homo_sapiens	Homo_sapiens	human	3141	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3141	non_industrialized_human	nw.hu.HADZA.3141.16s
SRR5760909	smits_2017	Homo_sapiens	Homo_sapiens	human	3140	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3140	non_industrialized_human	nw.hu.HADZA.3140.16s
SRR5760911	smits_2017	Homo_sapiens	Homo_sapiens	human	177	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.177	non_industrialized_human	nw.hu.HADZA.177.16s
SRR5760936	smits_2017	Homo_sapiens	Homo_sapiens	human	272	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.272	non_industrialized_human	nw.hu.HADZA.272.16s
SRR5760937	smits_2017	Homo_sapiens	Homo_sapiens	human	274	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.274	non_industrialized_human	nw.hu.HADZA.274.16s
SRR5760941	smits_2017	Homo_sapiens	Homo_sapiens	human	257	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.257	non_industrialized_human	nw.hu.HADZA.257.16s
SRR5760944	smits_2017	Homo_sapiens	Homo_sapiens	human	265	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.265	non_industrialized_human	nw.hu.HADZA.265.16s
SRR5760945	smits_2017	Homo_sapiens	Homo_sapiens	human	266	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.266	non_industrialized_human	nw.hu.HADZA.266.16s
SRR5760947	smits_2017	Homo_sapiens	Homo_sapiens	human	3035	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3035	non_industrialized_human	nw.hu.HADZA.3035.16s
SRR5760950	smits_2017	Homo_sapiens	Homo_sapiens	human	3019	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3019	non_industrialized_human	nw.hu.HADZA.3019.16s
SRR5760957	smits_2017	Homo_sapiens	Homo_sapiens	human	384	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.384	non_industrialized_human	nw.hu.HADZA.384.16s
SRR5760959	smits_2017	Homo_sapiens	Homo_sapiens	human	379	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.379	non_industrialized_human	nw.hu.HADZA.379.16s
SRR5760960	smits_2017	Homo_sapiens	Homo_sapiens	human	346	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.346	non_industrialized_human	nw.hu.HADZA.346.16s
SRR5760964	smits_2017	Homo_sapiens	Homo_sapiens	human	342	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.342	non_industrialized_human	nw.hu.HADZA.342.16s
SRR5760967	smits_2017	Homo_sapiens	Homo_sapiens	human	343	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.343	non_industrialized_human	nw.hu.HADZA.343.16s
SRR5760969	smits_2017	Homo_sapiens	Homo_sapiens	human	349	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.349	non_industrialized_human	nw.hu.HADZA.349.16s
SRR5760974	smits_2017	Homo_sapiens	Homo_sapiens	human	838	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.838	non_industrialized_human	nw.hu.HADZA.838.16s
SRR5760975	smits_2017	Homo_sapiens	Homo_sapiens	human	839	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.839	non_industrialized_human	nw.hu.HADZA.839.16s
SRR5760978	smits_2017	Homo_sapiens	Homo_sapiens	human	834	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.834	non_industrialized_human	nw.hu.HADZA.834.16s
SRR5760981	smits_2017	Homo_sapiens	Homo_sapiens	human	3031	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3031	non_industrialized_human	nw.hu.HADZA.3031.16s
SRR5760982	smits_2017	Homo_sapiens	Homo_sapiens	human	3025	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3025	non_industrialized_human	nw.hu.HADZA.3025.16s
SRR5760985	smits_2017	Homo_sapiens	Homo_sapiens	human	3032	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3032	non_industrialized_human	nw.hu.HADZA.3032.16s
SRR5760991	smits_2017	Homo_sapiens	Homo_sapiens	human	3185	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3185	non_industrialized_human	nw.hu.HADZA.3185.16s
SRR5760992	smits_2017	Homo_sapiens	Homo_sapiens	human	3182	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3182	non_industrialized_human	nw.hu.HADZA.3182.16s
SRR5760993	smits_2017	Homo_sapiens	Homo_sapiens	human	3099	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3099	non_industrialized_human	nw.hu.HADZA.3099.16s
SRR5760994	smits_2017	Homo_sapiens	Homo_sapiens	human	191	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.191	non_industrialized_human	nw.hu.HADZA.191.16s
SRR5761000	smits_2017	Homo_sapiens	Homo_sapiens	human	3274	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3274	non_industrialized_human	nw.hu.HADZA.3274.16s
SRR5761001	smits_2017	Homo_sapiens	Homo_sapiens	human	3273	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3273	non_industrialized_human	nw.hu.HADZA.3273.16s
SRR5761006	smits_2017	Homo_sapiens	Homo_sapiens	human	3270	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3270	non_industrialized_human	nw.hu.HADZA.3270.16s
SRR5761013	smits_2017	Homo_sapiens	Homo_sapiens	human	733	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.733	non_industrialized_human	nw.hu.HADZA.733.16s
SRR5761014	smits_2017	Homo_sapiens	Homo_sapiens	human	755	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.755	non_industrialized_human	nw.hu.HADZA.755.16s
SRR5761015	smits_2017	Homo_sapiens	Homo_sapiens	human	756	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.756	non_industrialized_human	nw.hu.HADZA.756.16s
SRR5761020	smits_2017	Homo_sapiens	Homo_sapiens	human	775	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.775	non_industrialized_human	nw.hu.HADZA.775.16s
SRR5761022	smits_2017	Homo_sapiens	Homo_sapiens	human	771	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.771	non_industrialized_human	nw.hu.HADZA.771.16s
SRR5761024	smits_2017	Homo_sapiens	Homo_sapiens	human	780	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.780	non_industrialized_human	nw.hu.HADZA.780.16s
SRR5761031	smits_2017	Homo_sapiens	Homo_sapiens	human	217	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.217	non_industrialized_human	nw.hu.HADZA.217.16s
SRR5761032	smits_2017	Homo_sapiens	Homo_sapiens	human	220	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.220	non_industrialized_human	nw.hu.HADZA.220.16s
SRR5761033	smits_2017	Homo_sapiens	Homo_sapiens	human	219	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.219	non_industrialized_human	nw.hu.HADZA.219.16s
