SampleID	dataset	Description_country_zoo	captivity_status	Description	Observed	Chao1	se.chao1	ACE	se.ACE	Shannon	Simpson	InvSimpson	PD	SR
wd.bon.LA.a199.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	114	121.5	5.2260865231734	122.800507887353	5.41978991071383	2.68581615086397	0.845694936252607	6.48066872022466	19.002255663	114
wd.bon.LA.a200.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	218	220.545454545455	2.60736263517426	220.627662079823	7.09458863994979	4.43610292322538	0.976753396818881	43.017037466025	25.315188223	218
wd.bon.LA.a201.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	221	223.25	2.25518795351509	224.355009696481	7.14268791922339	4.54571570534848	0.982306184781419	56.5169234360411	25.514935976	221
wd.bon.LA.a202.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	211	214	2.86379113231617	214.28538866171	7.00814124421521	4.51832093803229	0.980909101884471	52.3809824948254	25.577218683	211
wd.bon.LA.a203.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	193	193.666666666667	1.06962183074098	194.908349098162	6.55969672420208	4.39094911927965	0.980070371612375	50.1765502371798	24.174516127	193
wd.bon.LA.a204.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	219	227	5.39088623787964	226.385773183525	7.36475882930464	4.19540767283439	0.967144902504035	30.4366772955946	26.497792366	219
wd.bon.LA.a205.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	171	173.8	2.82894670693103	173.703484381274	6.4004830647817	3.93482682817586	0.952900189052373	21.2315077254122	23.22926143	171
wd.bon.LA.a206.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	169	183.25	8.65438207736906	178.917430271862	6.54021723160539	3.53628488799603	0.937677450059817	16.0455565595405	23.304982131	169
wd.bon.ML.a207.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	187	189	2.585674822114	188.468261350175	6.13077459668803	4.48946929683738	0.982562019456144	57.3460899033009	23.820405526	187
wd.bon.ML.a208.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	207	208.75	2.00918976219246	209.902527616535	6.51317334548226	4.56519192042864	0.98366708863635	61.226071564041	25.875432279	207
wd.bon.ML.a209.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	226	229.5	3.66206716204086	227.790897260031	6.74326021450756	4.72851301730133	0.985020605771395	66.7583738526881	27.294950451	226
wd.bon.ML.a210.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	230	230.75	1.42336662247738	230.567252652472	6.90655670914364	4.74794973295474	0.984095677243867	62.875987574786	27.665626807	230
wd.bon.ML.a211.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	209	222.571428571429	8.03591790942261	221.972472687372	6.87852325672102	4.51937332294844	0.981890959782726	55.221038111456	25.215281366	209
wd.bon.ML.a212.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	227	230.272727272727	3.08702305708176	230.13256388903	7.17589888643148	4.58840673212241	0.982564064703854	57.352816640758	27.235605493	227
wd.bon.ML.a213.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	219	224.833333333333	4.16534479515385	225.741676251685	7.26563380746609	4.38657770675073	0.976056225487805	41.7645095801709	26.439209605	219
wd.bon.ML.a214.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	183	185.545454545455	2.60730456043494	186.418605488079	6.08237711821506	4.42934138889648	0.980204940968988	50.5176568775755	24.02079686	183
wd.bon.ML.a215.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	213	213.857142857143	1.39510801047766	214.115450660228	6.78988269090774	4.55377712119004	0.979800001779167	49.5049548553257	26.033365098	213
wd.bon.ML.a216.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	131	142.25	9.55356992539543	135.274565614998	5.46149586290516	3.86865246041535	0.965788109001298	29.2296032405207	19.377546723	131
wd.bon.ML.a217.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	168	175	7.11898869222307	170.111160508194	6.14079191511256	4.20050063450794	0.9742401646619	38.8201239206279	22.514956641	168
wd.bon.ML.a218.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	226	228.25	2.25519182539804	228.912861007941	7.38193982525081	4.46748788086494	0.979168139377396	48.0033933653987	27.610825913	226
wd.bon.ML.a219.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	146	155.1	6.48468870158123	153.554268356914	5.86784925989505	3.76165155655707	0.954973990803295	22.209385593809	20.650839322	146
wd.bon.ML.a220.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	162	163.363636363636	1.73676455015285	164.026246397935	6.19628439929158	4.02919576252871	0.967530719620605	30.7983419501533	22.696548316	162
wd.bon.ML.a221.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	173	175.769230769231	2.67574359231001	176.944641045254	6.37084465933266	4.15699856582201	0.972712980182463	36.6474611990173	24.313017506	173
wd.bon.ML.a222.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	102	102.833333333333	1.26045857832804	104.40435084515	4.922887339473	3.47425105018022	0.947742114041106	19.1358678532576	17.570221923	102
wd.bon.ML.a223.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	184	191.5	6.35289538781563	187.675799348508	6.35456435016974	4.28171363158498	0.975714966971831	41.1776256939845	25.121275657	184
wd.bon.ML.a224.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	249	264	8.65665572999434	260.631836522851	7.67198642931373	4.70690516729186	0.98441151908927	64.1499326154136	28.528850563	249
wd.bon.ML.a225.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	203	205.153846153846	2.2682319141192	206.185566246515	6.65067262255821	4.46622956336765	0.980382579668157	50.9751018780379	26.024752641	203
wd.bon.ML.a226.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	202	204.625	2.8278775073367	204.471642512077	6.35044368725033	4.56558335172142	0.982498517493262	57.1380167145836	26.304057265	202
wd.bon.ML.a228.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	208	214.111111111111	4.97634623367962	212.258982180015	6.83613308415537	4.45567012962861	0.980537462504454	51.380761641633	25.559142008	208
wd.bon.ML.a229.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	195	196.25	1.73257324858253	196.262112237056	6.49760922937253	4.35396283858122	0.973631772966861	37.9244307455037	25.546786842	195
wd.bon.ML.a230.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	198	200.142857142857	2.53110796866697	199.668025575542	6.43195647049595	4.49401138518259	0.982299215053786	56.4946697583527	25.399126131	198
wd.bon.ML.a231.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	166	167.428571428571	1.93466084838595	167.489846061413	6.09937743399535	4.17899528152321	0.973848390513164	38.2385642651699	21.692744129	166
wd.bon.ML.a232.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	178	181	2.86373302715681	181.101399794413	6.55424595438275	4.03701352295552	0.965860467085332	29.291554822953	23.610469892	178
wd.bon.ML.a233.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	197	201.789473684211	3.60544150598057	202.961544454215	7.06383403108267	4.0901053508441	0.970763938541855	34.2043336251577	25.382946959	197
wd.bon.ML.a234.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	175	176.666666666667	2.04456204909925	177.121068715329	6.03257928449116	4.34215829792685	0.978721798814026	46.9964538477618	22.591151263	175
wd.bon.ML.a235.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	180	184.090909090909	3.59568892250513	183.779415925697	6.56638866351096	4.03592869738989	0.966356211302126	29.7231684867643	23.476759033	180
wd.bon.ML.a236.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	174	183.545454545455	6.56708801944669	181.045325939339	6.434215904043	4.05283785079771	0.970358800784295	33.7368266622006	23.121932829	174
wd.bon.ML.a237.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	178	178.909090909091	1.34671164552217	179.753423966595	6.27304961293059	4.3077818235379	0.977088976297525	43.647111232833	23.033349538	178
wd.bon.ML.a238.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	221	229.272727272727	5.91668238993755	227.110739025529	7.06299079099034	4.5648098422856	0.9829547665868	58.6674277646204	27.434878708	221
wd.bon.ML.a239.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	223	225	2.13551121824853	226.034861547735	6.98088909092735	4.59598191237084	0.981949338697945	55.3996323606254	27.494228965	223
wd.bon.ML.a240.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	216	225.428571428571	7.2581155243105	221.090542509444	6.82453857729424	4.38514912209877	0.97223109599384	36.0115040830628	27.260139174	216
wd.bon.ML.a241.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	182	186	3.68825556668495	185.278618712377	6.30655405675196	4.24891095875624	0.973525479656259	37.7721668614253	23.730094399	182
wd.bon.ML.a242.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	151	153.1	2.33502712309259	153.649117378901	5.94186131000122	3.65543535595596	0.923537540660716	13.0783133140243	22.245206636	151
wd.bon.ML.a243.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	207	213	4.53553780135107	211.678607426871	7.09917015112946	4.08445755033676	0.958090273183141	23.8608093145033	26.167029572	207
wd.bon.ML.a244.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	221	227	4.16147106318086	227.757965556679	7.39715572587051	4.39590666390176	0.979395519295145	48.5331328813527	26.590442026	221
wd.bon.ML.a245.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	171	174.272727272727	3.08691020342058	174.628094285305	6.29890076639256	3.89355741776216	0.947336142299043	18.9883545120893	23.694270895	171
wd.bon.ML.a246.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	205	210.5	4.51046026270853	208.902705026851	6.90197781759188	3.9877272703051	0.947555976642715	19.0679497106336	26.28141413	205
wd.bon.ML.a247.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	189	189.375	0.826474162515498	189.809570190268	6.37412242076962	4.20130898448504	0.967705717368847	30.9652334260352	25.460245467	189
wd.bon.ML.a248.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	177	179.333333333333	2.55341893673062	179.710936819172	6.27512721704056	4.40059280861297	0.981149805697496	53.049851049396	23.001510191	177
wd.bon.ML.a249.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	197	198.5	1.87522794584192	198.873928417391	6.75732160261788	4.05974241662325	0.943829396317537	17.8029064037319	25.592531089	197
wd.bon.ML.a250.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	206	207	1.44979592100419	207.327682239046	6.6802288667775	4.13617562418236	0.945686957800861	18.4117839750808	26.607390956	206
wd.bon.ML.a251.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	199	201	2.5857242987708	200.649762935477	5.92464582443924	4.68179465709806	0.985866345484673	70.7531091067465	25.943880775	199
wd.bon.ML.a252.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	234	236.545454545455	2.60738345937535	236.633847680081	7.25657887406821	4.48504033083612	0.971551577334748	35.1513337581779	27.536486153	234
wd.bon.ML.a253.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	193	195.333333333333	2.55345650973332	196.06371743292	5.82038513755729	4.58026805234048	0.982666605084192	57.6921027217812	24.836985781	193
wd.bon.ML.a254.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	201	205.2	4.3406039320729	202.982945010746	6.5941291078405	4.36692525312314	0.974464347639053	39.1609341271174	25.20784718	201
wd.bon.ML.a255.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	172	174.5	2.8991217423197	173.892233671783	6.02300133520869	4.33706677789976	0.977598401831525	44.6396722447811	21.954288731	172
wd.bon.ML.a256.16s	moeller_2014	wild_bonobo_DRC	wild ape	wild_bonobo	218	224.066666666667	4.4377172444021	223.536437377048	7.2224906720428	4.25862046456	0.970712112362017	34.1438075821871	26.302911556	218
wd.gor.BI.a172.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	184	185.111111111111	1.57549168639262	185.489508945817	6.32981425492213	4.17439126251123	0.96661419050843	29.9528456918953	24.897046876	184
wd.gor.BI.a173.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	153	162	7.61653496928043	157.437997888962	5.71636796635345	3.84066757992709	0.95487673232481	22.161515588771	23.175029999	153
wd.gor.BI.a174.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	152	154.142857142857	2.53094897488245	154.133304985378	5.97104357183361	3.78580132035633	0.953831392320448	21.6597391660764	21.549546891	152
wd.gor.BI.a175.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	159	159.333333333333	0.925626791909524	159.489099375305	5.44718721924649	4.04626337506338	0.961159117730177	25.746068100439	23.000297573	159
wd.gor.BI.a176.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	125	128	4.17745997886275	126.113991063122	5.0053285766653	3.59101554103251	0.933032970505066	14.932721483124	19.111341624	125
wd.gor.BI.a177.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	146	146	0.0830474548464238	146.244633363448	5.33060211187078	4.23187678777588	0.97817093219293	45.8104766011174	19.858835924	146
wd.gor.BI.a178.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	175	177.625	2.82780051482002	177.591038976836	6.13405205129176	4.34647435535001	0.97903789879749	47.7051413090327	24.339638497	175
wd.gor.BI.a179.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	153	159	4.5353752841449	158.985569248637	6.16518087062355	3.58827762772345	0.937980027580265	16.1238381925141	18.85916658	153
wd.gor.BI.a180.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	107	124.5	12.1449348377543	117.106722438728	5.18119183232025	2.647014740914	0.818192669006165	5.50032825702673	17.121005506	107
wd.gor.BI.a181.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	194	194.769230769231	1.18744845341098	195.565055115737	6.6857886360734	4.23024347559746	0.971082699333019	34.5813743653411	24.050496723	194
wd.gor.BI.a182.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	157	163.5	4.72381899780085	163.61763583107	6.21030249864673	3.56283536159509	0.91865894974187	12.2939155177683	18.879298631	157
wd.gor.BI.a183.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	202	209.058823529412	4.80777452996575	209.596922882121	7.10234011362403	4.10307595333473	0.966910215293497	30.2208070819954	23.186964334	202
wd.gor.BI.a184.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	188	195.090909090909	5.29393315138919	192.888158021238	6.85469128596643	3.98111332916284	0.964660323671768	28.2968069857827	22.179923282	188
wd.gor.BI.a185.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	164	167.882352941176	3.19470848587543	170.136639535851	6.45554202463063	3.37936443319247	0.890377482831436	9.1222134450929	22.640183894	164
wd.gor.BI.a186.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	118	119.2	1.84037054920721	119.39630208122	4.96911304350097	3.68892308413477	0.948666367438322	19.4804059268256	15.627952579	118
wd.gor.BQ.a122.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	169	169.2	0.621336925080173	169.490996734672	5.43332005907253	4.43824764052361	0.980815318341416	52.1249201730989	23.738179097	169
wd.gor.BQ.a123.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	156	156	0	156	5.15652437109955	4.22974227820476	0.973558501471228	37.8193391313229	21.242755242	156
wd.gor.BQ.a124.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	142	142.25	0.736398152208742	142.502639076537	5.57963467709202	3.83400264514196	0.953187734994991	21.361922989477	19.177444027	142
wd.gor.BQ.a125.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	112	113.2	1.84032106585826	112.929275613467	5.22953538559444	3.04413382816882	0.874330191303337	7.95736072467302	17.367070094	112
wd.gor.BQ.a126.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	146	152.111111111111	4.97602786715518	150.460710537634	5.98893154210385	3.07460088809635	0.856598390076315	6.97342240810391	20.222801863	146
wd.gor.BQ.a127.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	156	163.5	5.22631872490971	162.627113786237	6.23001406198515	2.72440140554655	0.788481931368318	4.72772849368867	21.011838841	156
wd.gor.BQ.a128.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	221	224.882352941176	3.19478833509047	225.166374341939	7.36299640218513	4.14229116497233	0.964603970147485	28.2517560349765	26.646419335	221
wd.gor.BQ.a129.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	183	186.461538461538	3.1064953916908	186.822895211226	6.583128858061	4.1250966494112	0.972529384451129	36.4025333986778	21.535879334	183
wd.gor.BQ.a130.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	188	197.714285714286	6.2911289715114	196.031455314286	6.92002014681024	3.17935833977883	0.856617194441184	6.97433695834466	22.227407904	188
wd.gor.BQ.a131.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	210	222.157894736842	6.9059260923336	220.550532084427	7.27751928658759	3.78447839143892	0.940240880141177	16.7338475259079	22.488376181	210
wd.gor.CP.a10.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	165	169.5	3.91690892365704	168.563052709462	6.38059261939692	3.22366276746507	0.884863792856676	8.68536514109053	20.506902058	165
wd.gor.CP.a100.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	153	160.857142857143	6.33591805467836	158.96925117521	5.71596732745608	3.90983195239049	0.963629280544603	27.494644455036	22.143934533	153
wd.gor.CP.a101.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	94	94	0.124333328579849	94.1951484871625	4.61143927461049	2.97671359551773	0.854343832112724	6.86548338120433	15.43416928	94
wd.gor.CP.a102.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	134	135.5	1.87510147326894	136.834769568438	5.48247623776993	3.95234221000847	0.965107418792546	28.6593873366518	21.129934673	134
wd.gor.CP.a103.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	162	166.2	4.34029151615956	164.947091412742	5.42872981513514	4.340040888253	0.977910391462795	45.2701548927724	22.881405057	162
wd.gor.CP.a104.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	174	174.125	0.443743072388116	174.471060000041	6.16312461190617	4.15806416035309	0.960792224119118	25.5051447712341	24.025480521	174
wd.gor.CP.a105.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	180	185	4.313286191653	184.506028314128	6.25676595094372	4.37486012403668	0.978174625552872	45.8182287970595	25.469553885	180
wd.gor.CP.a106.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	141	142.2	1.84052154291377	142.195077144435	5.23724012425764	3.87629385253011	0.954374991362303	21.917804069713	15.38788621	141
wd.gor.CP.a107.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	186	195.230769230769	6.16583660982941	194.650665954327	6.79169634217706	4.26324951749062	0.97750007108725	44.4445848641484	18.304623284	186
wd.gor.CP.a108.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	221	224.473684210526	2.91038680957426	225.730117225211	7.38755097206022	4.24336594428991	0.972797947317914	36.761931597116	27.075141674	221
wd.gor.CP.a109.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	193	196.214285714286	2.91588484037172	196.589387488711	6.80271367155075	3.98684453029059	0.958043153058714	23.8340121553791	25.223505085	193
wd.gor.CP.a110.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	196	199.272727272727	3.08696842260508	199.041558940158	6.95859537730647	3.86283453719734	0.948761977804575	19.5167564467249	24.744172245	196
wd.gor.CP.a111.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	179	181.333333333333	2.55342399599527	181.397987819809	6.28605428836363	4.26153383504806	0.973112002053667	37.1913149501107	24.956194291	179
wd.gor.CP.a112.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	229	232.6	3.3564980675892	231.727323267416	7.28863843841389	4.46608397574704	0.974945576554138	39.9131116371853	26.805080819	229
wd.gor.CP.a113.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	173	173.111111111111	0.409631478189711	173.441031234997	6.2042473928758	4.04385782282449	0.960238895258059	25.1502066275635	24.096766443	173
wd.gor.CP.a114.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	171	171.352941176471	0.727513588166715	172.709193709214	6.03541217464328	4.23313688096904	0.973516683105428	37.7596206691524	24.114538258	171
wd.gor.CP.a115.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	244	246.25	2.17857410260895	247.707470331735	7.58755869711335	4.3959606524624	0.962666644003469	26.7856980254578	27.639463833	244
wd.gor.CP.a116.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	185	193.272727272727	5.91655003993427	191.253644421956	6.62612252366322	3.94623713863928	0.947953171690722	19.2134666507955	23.456205263	185
wd.gor.CP.a117.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	98	103	4.31267028823009	103.278714185884	4.9018486672135	3.1793130300629	0.920137504982065	12.5215221459763	16.13896394	98
wd.gor.CP.a118.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	214	219	4.31340628908968	217.157674058493	7.14856659329945	4.22426959034961	0.967794179296501	31.0502877478719	26.182641451	214
wd.gor.CP.a119.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	143	147.666666666667	4.49190703057003	146.244075959818	5.53704545243111	3.85543787455606	0.95823755087504	23.944955838386	14.5654634	143
wd.gor.CP.a12.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	132	141.428571428571	7.25723374270834	137.220037212463	5.75028302999958	2.12798041142059	0.610034426086019	2.56432892258479	21.465177583	132
wd.gor.CP.a120.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	187	190	2.75129315687873	190.427564211731	6.80572841778115	3.79486481733892	0.942561581018576	17.4099499556806	22.704749297	187
wd.gor.CP.a121.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	208	211.6	3.35645636622529	210.907957640591	7.10203163400236	4.19082328881236	0.968699092195954	31.9479551922372	25.325150376	208
wd.gor.CP.a13.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	168	169.875	2.25682809193065	170.017124393158	5.76828704786289	4.27730761127889	0.973247425251557	37.3795797003883	24.196321854	168
wd.gor.CP.a14.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	176	177.555555555556	1.75238987966357	179.366644425541	6.46609497588801	3.92028954389025	0.951596115284299	20.6594988372002	25.082403217	176
wd.gor.CP.a15.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	173	175.333333333333	2.42335298922163	176.282956685499	6.29557960562695	4.06350372873451	0.964511834716662	28.178407985197	23.222179087	173
wd.gor.CP.a16.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	135	139.5	4.10681475347438	138.936754897817	5.66194590480412	3.59713238241127	0.940034806541806	16.6763407625321	20.490774438	135
wd.gor.CP.a17.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	139	145.111111111111	4.97597482898995	143.354310257122	5.87321116919448	3.27971916679756	0.933384494973139	15.0115202098486	19.233343193	139
wd.gor.CP.a18.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	200	201.666666666667	2.20512534749929	201.529206294937	6.29099404269794	4.53376045682862	0.980835393539813	52.1795217698536	24.880716559	200
wd.gor.CP.a19.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	156	160.5	3.91687081061407	159.591291191015	6.24359066971036	3.14240343092854	0.8619808267757	7.24537016588893	20.31044673	156
wd.gor.CP.a20.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	188	189.363636363636	1.73680262668634	190.187604769774	6.15082314178562	4.51491734323622	0.983648701263733	61.1572215839954	25.686870061	188
wd.gor.CP.a21.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	168	183.6	11.6482270149836	173.853830325627	6.23784914508113	4.13784956755296	0.969626522676992	32.9234611291111	17.989331349	168
wd.gor.CP.a22.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	225	229.5	3.91708661355941	227.575578077481	7.42767420688868	3.83706697682036	0.919150881458078	12.3687186457262	25.941594248	225
wd.gor.CP.a23.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	219	229.461538461538	6.7534819239264	226.832204308849	7.22549886472891	4.41312575749545	0.979677922333327	49.2075670806003	23.9651838	219
wd.gor.CP.a24.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	148	148.166666666667	0.543387076513369	148.507896309483	5.53600408105259	3.92869066381514	0.965545558508302	29.0238342781135	22.297562581	148
wd.gor.CP.a25.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	171	174.333333333333	4.12683675207344	172.551502830519	5.4417755004511	4.24954776155752	0.971240659969268	34.7713125173043	23.686802445	171
wd.gor.CP.a26.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	125	126	1.5805112694998	126.379235955056	4.97174470721928	3.78657414522741	0.959693012687208	24.8095942333707	19.218714056	125
wd.gor.CP.a27.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	205	205.714285714286	1.12447817795121	206.675552819014	6.77814303808031	4.35492536111129	0.973005629315969	37.0447606171301	26.875642624	205
wd.gor.CP.a28.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	178	180.625	2.82781020634248	180.672752055042	5.91109689961071	4.42740996415448	0.978954381206533	47.5158278696181	24.447888135	178
wd.gor.CP.a29.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	162	171.1	6.48480920150276	168.664121830886	6.30061572489275	3.44982345076117	0.909237069387987	11.0177138756651	22.831461529	162
wd.gor.CP.a3.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	180	184.5	4.10708415349655	183.050762194147	6.46234645112871	4.28397794521319	0.977391414820556	44.2309853563596	21.226564374	180
wd.gor.CP.a30.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	243	262.25	10.869873703811	253.549440332141	7.76113183716899	4.44188373986076	0.977929592963141	45.3095404325764	25.323139943	243
wd.gor.CP.a31.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	224	239.545454545455	9.44656261144121	231.686598639456	7.5287818589693	4.02570800538831	0.958662128414233	24.1908923134861	24.16212558	224
