#SampleID	Old_SampleID	dataset	genus_sp	subspecies	common_name	uniqueid	site	site_code	country	country_zoo	captivity_status	captivity_status_ext	amplicon	sample	Description
we.hum.UMN.CS029.16s	CS.029	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS029	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS029	industrialized_human
we.hum.UMN.CS030.16s	CS.030	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS030	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS030	industrialized_human
we.hum.UMN.CS031.16s	CS.031	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS031	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS031	industrialized_human
we.hum.UMN.CS032.16s	CS.032	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS032	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS032	industrialized_human
we.hum.UMN.CS040.16s	CS.040	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS040	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS040	industrialized_human
we.hum.UMN.CS042.16s	CS.042	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS042	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS042	industrialized_human
we.hum.UMN.CS044.16s	CS.044	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS044	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS044	industrialized_human
we.hum.UMN.CS045.16s	CS.045	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS045	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS045	industrialized_human
we.hum.UMN.CS047.16s	CS.047	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS047	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS047	industrialized_human
we.hum.UMN.CS050.16s	CS.050	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS050	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS050	industrialized_human
we.hum.UMN.CS051.16s	CS.051	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS051	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS051	industrialized_human
we.hum.UMN.CS053.16s	CS.053	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS053	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS053	industrialized_human
we.hum.UMN.CS055.16s	CS.055	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS055	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS055	industrialized_human
we.hum.UMN.CS056.16s	CS.056	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS056	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS056	industrialized_human
we.hum.UMN.CS058.16s	CS.058	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS058	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS058	industrialized_human
we.hum.UMN.CS060.16s	CS.060	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS060	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS060	industrialized_human
we.hum.UMN.CS061.16s	CS.061	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS061	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS061	industrialized_human
we.hum.UMN.CS062.16s	CS.062	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS062	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS062	industrialized_human
we.hum.UMN.CS063.16s	CS.063	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS063	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS063	industrialized_human
we.hum.UMN.CS064.16s	CS.064	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS064	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS064	industrialized_human
we.hum.UMN.CS065.16s	CS.065	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS065	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS065	industrialized_human
we.hum.UMN.CS066.16s	CS.066	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS066	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS066	industrialized_human
we.hum.UMN.CS067.16s	CS.067	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS067	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS067	industrialized_human
we.hum.UMN.CS068.16s	CS.068	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS068	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS068	industrialized_human
we.hum.UMN.CS071.16s	CS.071	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS071	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS071	industrialized_human
we.hum.UMN.CS072.16s	CS.072	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS072	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS072	industrialized_human
we.hum.UMN.CS073.16s	CS.073	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS073	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS073	industrialized_human
we.hum.UMN.CS076.16s	CS.076	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS076	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS076	industrialized_human
we.hum.UMN.CS077.16s	CS.077	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS077	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS077	industrialized_human
we.hum.UMN.CS078.16s	CS.078	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS078	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS078	industrialized_human
we.hum.UMN.CS079.16s	CS.079	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS079	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS079	industrialized_human
we.hum.UMN.CS113.16s	CS.113	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS113	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS113	industrialized_human
we.hum.UMN.CS114.16s	CS.114	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS114	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS114	industrialized_human
we.hum.UMN.CS115.16s	CS.115	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS115	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS115	industrialized_human
we.hum.UMN.CS116.16s	CS.116	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS116	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS116	industrialized_human
we.hum.UMN.CS117.16s	CS.117	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS117	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS117	industrialized_human
we.hum.UMN.CS118.16s	CS.118	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS118	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS118	industrialized_human
we.hum.UMN.CS119.16s	CS.119	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS119	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS119	industrialized_human
we.hum.UMN.CS120.16s	CS.120	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS120	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS120	industrialized_human
we.hum.UMN.CS122.16s	CS.122	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS122	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS122	industrialized_human
we.hum.UMN.CS123.16s	CS.123	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS123	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS123	industrialized_human
we.hum.UMN.CS124.16s	CS.124	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS124	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS124	industrialized_human
we.hum.UMN.CS127.16s	CS.127	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS127	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS127	industrialized_human
we.hum.UMN.CS135.16s	CS.135	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS135	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS135	industrialized_human
we.hum.UMN.CS137.16s	CS.137	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS137	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS137	industrialized_human
we.hum.UMN.CS149.16s	CS.149	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS149	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS149	industrialized_human
we.hum.UMN.CS150.16s	CS.150	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS150	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS150	industrialized_human
we.hum.UMN.CS151.16s	CS.151	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS151	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS151	industrialized_human
we.hum.UMN.CS153.16s	CS.153	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS153	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS153	industrialized_human
we.hum.UMN.CS154.16s	CS.154	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS154	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS154	industrialized_human
we.hum.UMN.CS155.16s	CS.155	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS155	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS155	industrialized_human
we.hum.UMN.CS156.16s	CS.156	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS156	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS156	industrialized_human
we.hum.UMN.CS157.16s	CS.157	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS157	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS157	industrialized_human
we.hum.UMN.CS159.16s	CS.159	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS159	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS159	industrialized_human
we.hum.UMN.CS160.16s	CS.160	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS160	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS160	industrialized_human
we.hum.UMN.CS161.16s	CS.161	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS161	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS161	industrialized_human
we.hum.UMN.CS164.16s	CS.164	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS164	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS164	industrialized_human
we.hum.UMN.CS165.16s	CS.165	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS165	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS165	industrialized_human
we.hum.UMN.CS167.16s	CS.167	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS167	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS167	industrialized_human
we.hum.UMN.CS168.16s	CS.168	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS168	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS168	industrialized_human
we.hum.UMN.CS169.16s	CS.169	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS169	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS169	industrialized_human
we.hum.UMN.CS170.16s	CS.170	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS170	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS170	industrialized_human
we.hum.UMN.CS171.16s	CS.171	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS171	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS171	industrialized_human
we.hum.UMN.CS186.16s	CS.186	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS186	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS186	industrialized_human
we.hum.UMN.CS187.16s	CS.187	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS187	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS187	industrialized_human
we.hum.UMN.CS188.16s	CS.188	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS188	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS188	industrialized_human
we.hum.UMN.CS189.16s	CS.189	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS189	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS189	industrialized_human
we.hum.UMN.CS190.16s	CS.190	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS190	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS190	industrialized_human
we.hum.UMN.CS191.16s	CS.191	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS191	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS191	industrialized_human
we.hum.UMN.CS195.16s	CS.195	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS195	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS195	industrialized_human
we.hum.UMN.CS196.16s	CS.196	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS196	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS196	industrialized_human
we.hum.UMN.CS207.16s	CS.207	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS207	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS207	industrialized_human
we.hum.UMN.CS212.16s	CS.212	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS212	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS212	industrialized_human
we.hum.UMN.CS215.16s	CS.215	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS215	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS215	industrialized_human
we.hum.UMN.CS216.16s	CS.216	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS216	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS216	industrialized_human
we.hum.UMN.CS222.16s	CS.222	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS222	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS222	industrialized_human
we.hum.UMN.CS228.16s	CS.228	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS228	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS228	industrialized_human
we.hum.UMN.CS229.16s	CS.229	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS229	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS229	industrialized_human
we.hum.UMN.CS230.16s	CS.230	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS230	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS230	industrialized_human
we.hum.UMN.CS233.16s	CS.233	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS233	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS233	industrialized_human
we.hum.UMN.CS234.16s	CS.234	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS234	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS234	industrialized_human
we.hum.UMN.CS248.16s	CS.248	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS248	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS248	industrialized_human
we.hum.UMN.CS249.16s	CS.249	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS249	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS249	industrialized_human
we.hum.UMN.CS251.16s	CS.251	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS251	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS251	industrialized_human
we.hum.UMN.CS269.16s	CS.269	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS269	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS269	industrialized_human
we.hum.UMN.CS272.16s	CS.272	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS272	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS272	industrialized_human
we.hum.UMN.CS274.16s	CS.274	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS274	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS274	industrialized_human
we.hum.UMN.CS275.16s	CS.275	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS275	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS275	industrialized_human
we.hum.UMN.CS276.16s	CS.276	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS276	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS276	industrialized_human
we.hum.UMN.CS284.16s	CS.284	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS284	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS284	industrialized_human
we.hum.UMN.CS286.16s	CS.286	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS286	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS286	industrialized_human
we.hum.UMN.CS287.16s	CS.287	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS287	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS287	industrialized_human
we.hum.UMN.CS288.16s	CS.288	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS288	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS288	industrialized_human
we.hum.UMN.CS290.16s	CS.290	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS290	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS290	industrialized_human
we.hum.UMN.CS300.16s	CS.300	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS300	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS300	industrialized_human
we.hum.UMN.CS301.16s	CS.301	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS301	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS301	industrialized_human
we.hum.UMN.CS303.16s	CS.303	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS303	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS303	industrialized_human
we.hum.UMN.CS304.16s	CS.304	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS304	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS304	industrialized_human
we.hum.UMN.CS305.16s	CS.305	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS305	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS305	industrialized_human
we.hum.UMN.CS306.16s	CS.306	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS306	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS306	industrialized_human
we.hum.UMN.CS307.16s	CS.307	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS307	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS307	industrialized_human
we.hum.UMN.CS3080.16s	CS.308.0	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS3080	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS3080	industrialized_human
we.hum.UMN.CS309.16s	CS.309	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS309	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS309	industrialized_human
we.hum.UMN.CS311.16s	CS.311	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS311	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS311	industrialized_human
we.hum.UMN.CS312.16s	CS.312	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS312	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS312	industrialized_human
we.hum.UMN.CS325.16s	CS.325	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS325	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS325	industrialized_human
we.hum.UMN.CS327.16s	CS.327	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS327	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS327	industrialized_human
we.hum.UMN.CS328.16s	CS.328	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS328	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS328	industrialized_human
we.hum.UMN.CS329.16s	CS.329	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS329	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS329	industrialized_human
we.hum.UMN.CS330.16s	CS.330	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS330	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS330	industrialized_human
we.hum.UMN.CS332.16s	CS.332	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS332	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS332	industrialized_human
we.hum.UMN.CS334.16s	CS.334	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS334	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS334	industrialized_human
we.hum.UMN.CS335.16s	CS.335	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS335	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS335	industrialized_human
we.hum.UMN.CS336.16s	CS.336	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS336	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS336	industrialized_human
we.hum.UMN.CS337.16s	CS.337	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS337	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS337	industrialized_human
we.hum.UMN.CS338.16s	CS.338	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS338	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS338	industrialized_human
we.hum.UMN.CS341.16s	CS.341	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS341	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS341	industrialized_human
we.hum.UMN.CS344.16s	CS.344	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS344	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS344	industrialized_human
we.hum.UMN.CS3450.16s	CS.345.0	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS3450	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS3450	industrialized_human
we.hum.UMN.CS346.16s	CS.346	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS346	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS346	industrialized_human
we.hum.UMN.CS3470.16s	CS.347.0	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS3470	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS3470	industrialized_human
we.hum.UMN.CS358.16s	CS.358	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS358	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS358	industrialized_human
we.hum.UMN.CS360.16s	CS.360	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS360	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS360	industrialized_human
we.hum.UMN.CS363.16s	CS.363	vangay_2018	Homo_sapiens	Homo_sapiens	human	CS363	Hmong1st	UMN	USA	USA	industrialized_human	industrialized_human1st	16s	we.hum.UMN.CS363	industrialized_human
